Longitude,Latitude,Start Year
-72.496,-41.105,1834
-72.445,-42.799,1834
102.62,-3.52,1834
140.049,39.099,1834
124.5,7.7,1834
123.685,13.257,1834
-84.233,10.2,1834
-77.37,1.22,1834
41.83,15.55,1833
156.014,50.686,1833
102.62,-3.52,1833
100.679,-0.978,1833
107.84,-7.143,1833
127.33,0.8,1833
140.44,38.144,1833
-91.186,14.583,1833
124.737,1.112,1833
43.38,-11.75,1833
100.473,-0.381,1833
110.442,-7.542,1832
-71.93,-39.42,1832
15.004,37.734,1832
106.965,-6.77,1832
107.84,-7.143,1832
-155.608,19.475,1832
130.862,31.934,1832
112.92,-8.108,1832
55.708,-21.244,1832
93.858,12.278,1832
158.03,52.559,1832
107.84,-7.143,1832
-155.287,19.421,1832
140.44,38.144,1831
-122.18,46.2,1831
12.7,37.1,1831
127.33,0.8,1831
-75.324,4.892,1831
-78.598,-0.171,1831
121.94,19.523,1831
112.92,-8.108,1830
112.95,-7.942,1830
-163.97,54.756,1830
55.708,-21.244,1830
131.104,32.884,1830
-164.43,54.65,1830
-22.566,63.85,1830
112.95,-7.942,1830
131.104,32.884,1830
113.342,-7.979,1830
121.18,-8.82,1830
43.38,-11.75,1830
145.037,-4.08,1830
-170.629,52.643,1830
-168.693,53.13,1830
140.44,38.144,1830
159.443,54.049,1830
-70.903,-16.355,1830
-78.598,-0.171,1830
128.223,27.881,1829
112.95,-7.942,1829
-69.832,-34.164,1829
160.642,56.056,1829
-75.324,4.892,1829
131.104,32.884,1829
107.6,-6.77,1829
124.792,1.358,1829
112.92,-8.108,1829
113.342,-7.979,1829
107.84,-7.143,1829
99.539,0.686,1829
-178.146,51.885,1829
-90.88,14.473,1829
-69.797,-33.425,1829
-71.349,-37.406,1828
110.442,-7.542,1828
-77.37,1.22,1828
-75.324,4.892,1828
131.104,32.884,1828
158.03,52.559,1828
107.84,-7.143,1828
43.38,-11.75,1828
158.836,53.256,1828
-170.054,52.894,1828
178.543,51.95,1828
-84.233,10.2,1828
-76.4,2.32,1827
131.104,32.884,1827
-91.186,14.583,1827
158.836,53.256,1827
123.685,13.257,1827
107.84,-7.143,1827
131.104,32.884,1827
-91.186,14.583,1827
-163.97,54.756,1827
-164.65,54.518,1827
124.673,9.203,1827
-60.652,-63.001,1827
177.18,-37.52,1826
-91.186,14.583,1826
-164.43,54.65,1826
109.92,-7.2,1826
107.6,-6.77,1826
112.308,-7.93,1826
131.104,32.884,1826
-166.923,53.891,1826
-75.33,4.658,1826
-69.832,-34.164,1826
-163.97,54.756,1826
-90.88,14.473,1826
113.342,-7.979,1826
-71.93,-39.42,1826
112.95,-7.942,1825
109.208,-7.242,1825
107.84,-7.143,1825
-75.33,4.658,1825
-91.55,-0.37,1825
-69.092,-18.42,1825
-161.894,55.417,1825
-163.97,54.756,1825
-89.633,13.813,1825
152.12,47.02,1825
145.8,18.13,1825
109.92,-7.2,1825
112.308,-7.93,1825
120.993,14.002,1825
129.881,-4.523,1825
125.4,2.78,1825
9.17,4.203,1825
55.708,-21.244,1824
-13.63,29.03,1824
14.426,40.821,1824
129.881,-4.523,1824
55.708,-21.244,1824
113.342,-7.979,1824
42.18,15.05,1824
-163.97,54.756,1824
-170.629,52.643,1824
-168.13,53.43,1824
-155.287,19.421,1823
-19.083,63.633,1823
-77.37,1.22,1823
-17.316,64.416,1823
-155.287,19.421,1823
-26.533,-59.017,1823
-26.67,-57.08,1823
-83.852,9.979,1823
112.95,-7.942,1822
110.442,-7.542,1822
-69.895,-33.789,1822
-71.93,-39.42,1822
-75.33,4.658,1822
108.058,-7.25,1822
100.473,-0.381,1822
-83.852,9.979,1822
140.44,38.144,1822
140.839,42.544,1822
130.862,31.934,1822
139.394,34.724,1822
-71.729,-38.692,1822
-70.033,-37.144,1822
43.38,-11.75,1821
-19.633,63.633,1821
113.342,-7.979,1821
140.049,39.099,1821
119.07,-8.2,1821
115.375,-8.242,1821
55.708,-21.244,1821
140.44,38.144,1821
139.394,34.724,1821
125.185,1.518,1821
15.004,37.734,1820
-70.25,-54.95,1820
129.881,-4.523,1820
55.708,-21.244,1820
39.93,8.975,1820
39.692,8.8,1820
168.12,-16.25,1820
125.218,10.285,1820
112.95,-7.942,1820
-113.35,-18.175,1820
-155.287,19.421,1820
-164.65,54.518,1820
-121.813,48.777,1820
141.16,42.491,1820
-71.349,-37.406,1820
-26.483,-57.8,1819
-27.57,-56.3,1819
118,-8.25,1819
-88.269,13.434,1819
15.004,37.734,1819
-91.55,-0.37,1819
123.505,-8.272,1819
124.737,1.112,1819
160.642,56.056,1819
-103.62,19.514,1819
112.92,-8.108,1818
107.84,-7.143,1818
113.342,-7.979,1818
-8.146,71.087,1818
-103.62,19.514,1818
-91.519,14.797,1818
109.992,-7.3,1818
103.13,-4.03,1817
-168.13,53.43,1817
114.056,-8.119,1817
114.242,-8.058,1817
55.708,-21.244,1817
113.342,-7.979,1817
-168.693,53.13,1817
-161.894,55.417,1817
-89.633,13.813,1817
-91.55,-0.37,1817
-91.17,-0.83,1817
-24.35,14.95,1816
55.708,-21.244,1816
129.881,-4.523,1816
107.84,-7.143,1816
131.104,32.884,1816
-17.316,64.416,1816
-76.4,2.32,1816
114.056,-8.119,1815
107.84,-7.143,1815
55.708,-21.244,1815
112.95,-7.942,1815
138.523,36.406,1815
131.104,32.884,1815
55.708,-21.244,1815
-71.93,-39.42,1815
43.38,-11.75,1814
127.33,0.8,1814
55.708,-21.244,1814
-91.55,-0.37,1814
-177.92,-29.27,1814
123.685,13.257,1814
-61.18,13.33,1814
131.104,32.884,1814
-175.63,-15.6,1814
-156.368,57.751,1814
55.708,-21.244,1813
-91.55,-0.37,1813
-91.17,-0.83,1813
-91.28,-0.18,1813
160.642,56.056,1813
129.714,29.638,1813
127.33,0.8,1812
147.131,44.808,1812
160.642,56.056,1812
125.5,3.67,1812
55.708,-21.244,1812
146.252,44.353,1812
-61.18,13.33,1812
-61.664,16.044,1812
-174.139,52.331,1812
-153.43,59.363,1812
114.056,-8.119,1812
118,-8.25,1812
110.442,-7.542,1812
15.004,37.734,1811
-25.78,37.87,1811
150.875,46.525,1811
112.308,-7.93,1811
127.33,0.8,1811
-25.78,37.87,1811
139.526,34.094,1811
55.708,-21.244,1810
42.83,17.05,1810
110.442,-7.542,1810
-67.853,-22.557,1810
55.708,-21.244,1809
140.44,38.144,1809
107.84,-7.143,1809
15.004,37.734,1809
113.342,-7.979,1808
0,0,1808
-28.08,38.65,1808
120.993,14.002,1808
125.37,2.3,1808
115.508,-8.342,1808
43.38,-11.75,1808
140.072,37.601,1808
144.013,43.384,1808
107.84,-7.143,1807
55.708,-21.244,1807
160.642,56.056,1807
9.17,4.203,1807
100.473,-0.381,1807
110.442,-7.542,1807
140.44,38.144,1806
131.104,32.884,1806
113.342,-7.979,1806
-71.349,-37.406,1806
-71.93,-39.42,1806
109.992,-7.3,1806
-168.03,53.93,1806
-103.62,19.514,1806
108.4,-6.892,1805
-75.324,4.892,1805
-89.633,13.813,1805
-90.601,14.381,1805
-168.13,53.43,1805
138.528,36.618,1805
153.2,48.092,1805
131.104,32.884,1804
112.95,-7.942,1804
140.44,38.144,1804
141.38,42.688,1804
159.674,54.135,1804
-103.62,19.514,1804
114.056,-8.119,1804
115.375,-8.242,1804
138.523,36.406,1803
93.858,12.278,1803
139.394,34.724,1803
138.523,36.406,1803
107.84,-7.143,1803
-78.436,-0.677,1803
15.004,37.734,1803
55.708,-21.244,1802
15.004,37.734,1802
-70.372,-17.026,1802
-98.622,19.023,1802
-89.633,13.813,1802
-166.923,53.891,1802
55.708,-21.244,1801
125.185,1.518,1801
-78.141,-0.481,1801
140.049,39.099,1800
55.708,-21.244,1800
123.685,13.257,1800
-91.35,0.02,1800
-28.08,38.65,1800
-122.18,46.2,1800
-155.87,19.692,1800
-130.55,56.58,1800
140.244,37.735,1800
145.8,18.13,1800
145.122,44.076,1800
107.84,-7.143,1800
33.792,-9.229,1800
150.516,-5.576,1800
174.07,-39.3,1800
-60.652,-63.001,1800
-70.595,-16.755,1800
-24.35,14.95,1799
130.657,31.593,1799
113.342,-7.979,1799
-90.88,14.473,1799
-16.641,28.271,1798
-89.633,13.813,1798
-71.93,-39.42,1798
-61.664,16.044,1797
-91.35,0.02,1797
-77.656,-0.077,1797
-17.516,64.633,1797
-16.783,65.033,1797
130.657,31.593,1797
110.43,-7.45,1797
110.442,-7.542,1797
165.8,-10.38,1797
55.708,-21.244,1797
-77.37,1.22,1796
128.223,27.881,1796
-168.03,53.93,1796
140.44,38.144,1796
14.426,40.821,1796
114.242,-8.058,1796
-164.65,54.518,1796
-163.149,55.424,1796
93.858,12.278,1795
-103.62,19.514,1795
-164.65,54.518,1795
-164.43,54.65,1795
55.708,-21.244,1795
140.44,38.144,1794
-103.62,19.514,1794
-95.2,18.57,1794
55.708,-21.244,1794
130.657,31.593,1794
-17.516,64.633,1794
148.115,-5.519,1793
-89.633,13.813,1793
-95.2,18.57,1793
156.014,50.686,1793
160.326,55.832,1793
77.53,-38.72,1793
15.004,37.734,1793
114.056,-8.119,1793
55.708,-21.244,1792
-176.13,52.076,1792
15.004,37.734,1792
15.004,37.734,1792
130.299,32.761,1792
-61.165,14.809,1792
-72.618,-41.33,1792
-175.07,-19.75,1792
-178.794,51.79,1792
139.394,34.724,1792
130.657,31.593,1791
160.642,56.056,1791
55.708,-21.244,1791
152.203,-4.271,1791
160.642,56.056,1791
15.004,37.734,1791
-86.845,12.602,1791
-174.325,-18.02,1791
110.442,-7.542,1791
-178.794,51.79,1791
-155.287,19.421,1790
140.303,40.656,1790
130.657,31.593,1790
-72.496,-41.105,1790
-71.93,-39.42,1790
139.367,41.51,1790
155.565,50.861,1790
150.875,46.525,1790
160.326,55.832,1790
-178.794,51.79,1790
-161.894,55.417,1790
-155.287,19.421,1790
-119.03,38,1790
120.993,14.002,1790
-174.65,-18.806,1790
124.865,1.352,1789
160.642,56.056,1789
55.708,-21.244,1789
93.858,12.278,1789
160.326,55.832,1789
139.394,34.724,1789
160.642,56.056,1788
160.642,56.056,1788
160.326,55.832,1788
124.865,1.352,1788
-88.269,13.434,1787
160.642,56.056,1787
-71.409,-16.294,1787
55.708,-21.244,1787
15.004,37.734,1787
93.858,12.278,1787
141.124,41.276,1787
140.072,37.601,1787
-71.93,-39.42,1787
-70.372,-17.026,1787
110.442,-7.542,1786
55.708,-21.244,1786
-171.252,52.5,1786
-172.51,52.315,1786
-122.193,41.409,1786
109.92,-7.2,1786
124.737,1.112,1785
130.657,31.593,1785
160.642,56.056,1785
-77.986,0.029,1785
-24.35,14.95,1785
121.953,24.841,1785
112.308,-7.93,1785
-71.409,-16.294,1784
-71.85,-15.78,1784
-61.18,13.33,1784
-155.87,19.692,1784
55.708,-21.244,1784
-70.903,-16.355,1784
130.657,31.593,1783
14.426,40.821,1783
-89.633,13.813,1783
138.523,36.406,1783
-22.566,63.85,1783
-17.316,64.416,1783
139.394,34.724,1783
-177.168,51.923,1783
140.303,40.656,1782
130.657,31.593,1782
-121.695,45.374,1781
15.004,37.734,1781
-174.87,-19.18,1781
131.104,32.884,1781
-103.62,19.514,1780
139.759,32.458,1780
15.004,37.734,1780
14.962,38.404,1780
107.84,-7.143,1780
106.73,-6.72,1780
141.284,25.424,1780
150.083,46.042,1780
144.013,43.384,1780
-71.93,-39.42,1780
130.657,31.593,1779
158.836,53.256,1779
148.838,45.389,1778
153.25,48.292,1778
-153.09,60.032,1778
129.881,-4.523,1778
139.394,34.724,1777
138.523,36.406,1777
107.84,-7.143,1777
-71.93,-39.42,1777
157.339,52.543,1776
159.15,53.589,1776
138.523,36.406,1776
-78.442,-1.467,1776
178.543,51.95,1776
126.12,48.72,1776
112.308,-7.93,1776
15.004,37.734,1776
55.708,-21.244,1776
127.33,0.8,1775
-90.601,14.381,1775
108.4,-6.892,1775
129.881,-4.523,1775
124.792,1.358,1775
55.708,-21.244,1775
39.137,8.159,1775
-83.852,9.979,1775
-170.054,52.894,1774
55.708,-21.244,1774
169.442,-19.53,1774
168.12,-16.25,1774
-175.07,-19.75,1774
-17.316,64.416,1774
127.33,0.8,1773
122.202,19.077,1773
121.75,20.33,1773
129.881,-4.523,1773
-78.442,-1.467,1773
127.33,0.8,1773
138.036,36.921,1773
-78.25,-0.375,1773
55.708,-21.244,1772
107.73,-7.32,1772
108.4,-6.892,1772
109.208,-7.242,1772
-86.161,11.984,1772
55.708,-21.244,1772
131.104,32.884,1772
158.836,53.256,1772
-89.633,13.813,1772
160.642,56.056,1772
127.33,0.8,1771
14.962,38.404,1771
112.308,-7.93,1771
130.862,31.934,1771
55.708,-21.244,1771
-103.62,19.514,1771
159.443,54.049,1771
-71.93,-39.42,1771
127.33,0.8,1770
160.642,56.056,1770
-103.62,19.514,1770
-89.633,13.813,1770
14.426,40.821,1770
36.292,-0.904,1770
100.473,-0.381,1770
138.523,36.406,1769
-24.35,14.95,1769
160.326,55.832,1769
140.839,42.544,1769
152.8,47.52,1769
-103.62,19.514,1769
130.862,31.934,1769
-17.516,64.633,1769
-88.269,13.434,1769
110.442,-7.542,1768
165.8,-10.38,1768
-78.436,-0.677,1768
-17.316,64.416,1768
55.708,-21.244,1768
130.862,31.934,1768
-166.923,53.891,1768
152.203,-4.271,1767
15.004,37.734,1767
160.642,56.056,1767
153.93,48.958,1767
-71.93,-39.42,1767
123.685,13.257,1766
-17.516,64.633,1766
15.004,37.734,1766
-19.666,63.983,1766
55.708,-21.244,1766
-78.436,-0.677,1766
-61.05,13.83,1766
-91.519,14.797,1765
129.881,-4.523,1765
131.104,32.884,1765
124.5,7.7,1765
153.2,48.092,1765
153.25,48.292,1765
152.12,47.02,1765
-72.496,-41.105,1765
-86.845,12.602,1765
-85.324,10.83,1765
-86.54,12.422,1764
15.004,37.734,1764
14.426,40.821,1764
139.526,34.094,1763
15.004,37.734,1763
15.004,37.734,1763
127.33,0.8,1763
-70.568,-35.223,1762
138.523,36.406,1762
160.642,56.056,1762
-161.894,55.417,1762
129.881,-4.523,1762
-88.269,13.434,1762
-27.32,38.73,1761
106.965,-6.77,1761
-71.93,-39.42,1761
55.708,-21.244,1760
127.4,0.32,1760
-172.525,-13.612,1760
-175.508,52.177,1760
-78.25,-0.375,1760
-71.93,-39.42,1759
-71.729,-38.692,1759
-101.75,19.85,1759
139.367,41.51,1759
55.708,-21.244,1759
-72.117,-40.59,1759
-90.77,-0.22,1759
15.004,37.734,1758
-28.08,38.65,1757
130.657,31.593,1756
-19.083,63.633,1755
-18.5,66.67,1755
138.523,36.406,1755
15.004,37.734,1755
174.07,-39.3,1755
110.442,-7.542,1755
138.523,36.406,1754
120.993,14.002,1754
-77.37,1.22,1754
-17.316,64.416,1753
55.708,-21.244,1753
138.523,36.406,1752
112.308,-7.93,1752
-71.349,-37.406,1752
-71.377,-36.863,1752
110.442,-7.542,1752
-71.45,-37.92,1751
-70.033,-37.144,1751
-71.729,-38.692,1751
-71.93,-39.42,1751
-70.568,-35.223,1751
55.708,-21.244,1751
-78.436,-0.677,1750
-71.85,-15.78,1750
-84.703,10.463,1750
-71.349,-37.406,1750
-71.183,-37.856,1750
-71.58,-39.887,1750
-17.516,64.633,1750
-156.25,20.708,1750
-155.608,19.475,1750
-155.287,19.421,1750
158.03,52.559,1750
157.572,51.844,1750
158.196,52.449,1750
41.83,15.55,1750
130.657,31.593,1749
120.993,14.002,1749
129.881,-4.523,1749
-71.377,-36.863,1749
-78.141,-0.481,1748
-78.436,-0.677,1747
-84.233,10.2,1747
106.965,-6.77,1747
-16.25,65.75,1746
137.587,36.227,1746
-78.436,-0.677,1746
-71.93,-39.42,1745
110.442,-7.542,1745
14.426,40.821,1744
-78.436,-0.677,1744
140.788,38.961,1744
-103.62,19.514,1744
-103.62,19.514,1743
-78.436,-0.677,1743
-78.436,-0.677,1743
-78.436,-0.677,1742
-78.436,-0.677,1742
130.657,31.593,1742
14.426,40.821,1742
-71.93,-39.42,1742
-72.445,-42.799,1742
139.367,41.51,1741
160.326,55.832,1740
140.049,39.099,1740
160.642,56.056,1740
157.718,55.678,1740
-78.436,-0.677,1740
-72.97,-45.9,1740
141.38,42.688,1739
160.326,55.832,1739
142.854,43.664,1739
161.36,56.653,1739
127.33,0.8,1739
-17.516,64.633,1739
-78.436,-0.677,1738
-71.93,-39.42,1737
160.642,56.056,1737
-90.88,14.473,1737
158.836,53.256,1737
127.33,0.8,1737
-86.54,12.422,1736
55.708,-21.244,1734
-89.63,13.853,1734
55.708,-21.244,1734
138.523,36.406,1733
55.708,-21.244,1733
14.426,40.821,1732
15.004,37.734,1732
138.523,36.406,1732
-8.146,71.087,1732
-90.88,14.473,1732
141.001,39.853,1732
138.523,36.406,1731
14.962,38.404,1731
120.993,14.002,1731
-13.63,29.03,1730
-90.88,14.473,1730
-71.93,-39.42,1730
-17.316,64.416,1730
-155.608,19.475,1730
159.443,54.049,1730
110.07,-7.384,1730
114.056,-8.119,1730
150.516,-5.576,1730
138.523,36.406,1729
-16.647,64.653,1729
-16.25,65.75,1729
-16.647,64.653,1729
138.523,36.406,1729
120.993,14.002,1729
-17.516,64.633,1729
-16.25,65.75,1728
138.523,36.406,1728
-78.341,-2.005,1728
-16.25,65.75,1728
15.004,37.734,1727
-16.25,65.75,1727
-16.633,64.05,1727
14.962,38.404,1727
160.642,56.056,1727
-83.852,9.979,1726
-17.516,64.633,1726
140.788,38.961,1726
-19.666,63.983,1725
-17.316,64.416,1725
154.175,48.875,1725
14.426,40.821,1724
-16.25,65.75,1724
138.523,36.406,1723
-83.852,9.979,1723
138.523,36.406,1722
-89.63,13.853,1722
129.881,-4.523,1722
138.523,36.406,1721
55.708,-21.244,1721
-19.083,63.633,1721
-71.93,-39.42,1721
-26.63,38.23,1720
-28.4,38.47,1720
138.523,36.406,1720
126.12,48.72,1720
160.642,56.056,1720
-98.622,19.023,1720
-177.92,-29.27,1720
-17.516,64.633,1720
-75.293,5.091,1720
138.523,36.406,1719
127.894,1.693,1719
130.862,31.934,1719
-72.496,-41.105,1719
138.523,36.406,1718
-61.18,13.33,1718
-28.4,38.47,1718
138.523,36.406,1717
130.862,31.934,1717
-91.186,14.583,1717
-90.88,14.473,1717
-17.516,64.633,1717
130.862,31.934,1716
-17.316,64.416,1716
-17.516,64.633,1716
120.993,14.002,1716
112.308,-7.93,1716
130.862,31.934,1716
-71.93,-39.42,1716
120.993,14.002,1715
119.07,-8.2,1715
-71.93,-39.42,1715
138.523,36.406,1713
154.508,49.12,1713
-25.78,37.87,1713
150.875,46.525,1712
-17.83,28.57,1712
129.881,-4.523,1712
139.526,34.094,1712
125.4,2.78,1712
-17.516,64.633,1712
125.5,3.67,1711
138.523,36.406,1711
140.244,37.735,1711
-103.62,19.514,1711
-90.88,14.473,1710
138.523,36.406,1710
152.8,47.52,1710
154.808,49.57,1710
-154.682,58.336,1710
-73.08,-44.7,1710
131.104,32.884,1709
120.993,14.002,1709
55.708,-21.244,1709
-87.57,12.98,1709
-71.93,-39.42,1709
138.523,36.406,1708
14.426,40.821,1708
55.708,-21.244,1708
-71.93,-39.42,1708
138.728,35.361,1707
25.396,36.404,1707
120.993,14.002,1707
141.38,42.688,1707
-17.516,64.633,1707
138.523,36.406,1706
-17.316,64.416,1706
-90.88,14.473,1706
-16.641,28.271,1706
130.862,31.934,1706
130.657,31.593,1706
-17.516,64.633,1706
-90.88,14.473,1705
-71.93,-39.42,1705
-16.641,28.271,1704
138.523,36.406,1704
138.523,36.406,1703
55.708,-21.244,1703
-90.88,14.473,1702
128.08,41.98,1702
15.004,37.734,1702
-17.516,64.633,1702
14.426,40.821,1701
148.115,-5.519,1700
145.037,-4.08,1700
151.33,-5.05,1700
174.07,-39.3,1700
36.33,1.5,1700
161.36,56.653,1700
-121.113,48.112,1700
-163.149,55.424,1700
-155.287,19.421,1700
138.728,35.361,1700
-12.28,-37.092,1700
-77.986,0.029,1700
-90.601,14.381,1699
126.65,-6.642,1699
-90.88,14.473,1699
-88.269,13.434,1699
108.4,-6.892,1698
-78.436,-0.677,1698
-98.622,19.023,1697
14.426,40.821,1697
160.642,56.056,1697
-17.516,64.633,1697
-17.316,64.416,1697
14.426,40.821,1696
-61.664,16.044,1696
138.523,36.406,1695
139.394,34.724,1695
-72.578,-42.377,1695
140.677,42.063,1694
140.44,38.144,1694
130.017,-6.312,1694
125.185,1.518,1694
15.004,37.734,1693
130.017,-6.312,1693
-19.666,63.983,1693
129.144,-6.976,1693
-90.601,14.381,1693
131.104,32.884,1691
-77.656,-0.077,1691
-61.664,16.044,1690
130.862,31.934,1690
129.881,-4.523,1690
107.84,-7.143,1690
-90.601,14.381,1690
-103.62,19.514,1690
-128.9,55.12,1690
140.839,42.544,1690
155.461,50.324,1690
156.753,51.356,1690
15.004,37.734,1689
15.004,37.734,1688
14.962,38.404,1688
-71.93,-39.42,1688
130.017,-6.312,1687
127.33,0.8,1687
-90.601,14.381,1687
-97.27,19.03,1687
127.33,0.8,1686
141.001,39.853,1686
-90.88,14.473,1686
14.426,40.821,1685
-90.88,14.473,1685
-87.004,12.702,1685
-86.845,12.602,1685
-155.608,19.475,1685
-17.316,64.416,1684
-87.004,12.702,1684
139.394,34.724,1684
105.423,-6.102,1684
131.104,32.884,1683
130.017,-6.312,1683
129.881,-4.523,1683
125.185,1.518,1683
-57.93,-62.1,1683
-25.78,37.87,1682
15.004,37.734,1682
14.426,40.821,1682
-71.93,-39.42,1682
-17.316,64.416,1681
105.423,-6.102,1680
125.185,1.518,1680
-155.608,19.475,1680
-87.004,12.702,1680
110.442,-7.542,1678
-90.601,14.381,1678
130.657,31.593,1678
130.862,31.934,1678
140.757,39.964,1678
-17.83,28.57,1677
-71.409,-16.294,1677
-70.903,-16.355,1677
130.862,31.934,1677
110.442,-7.542,1677
127.33,0.8,1676
131.249,33.086,1675
131.104,32.884,1675
125.4,2.78,1675
122.775,-8.542,1675
-71.93,-39.42,1675
-90.601,14.381,1674
127.53,1.38,1673
110.442,-7.542,1672
-28.73,38.6,1672
55.708,-21.244,1672
-71.93,-39.42,1672
-90.601,14.381,1671
55.708,-21.244,1671
121.645,-8.897,1671
140.44,38.144,1670
139.759,32.458,1670
156.014,50.686,1670
167.83,-15.4,1670
-77.37,1.22,1670
-86.161,11.984,1670
138.523,36.406,1669
15.004,37.734,1669
55.708,-21.244,1669
140.44,38.144,1669
145.8,18.13,1669
-71.93,-39.42,1669
140.44,38.144,1668
-90.601,14.381,1668
131.104,32.884,1668
128.08,41.98,1668
131.104,32.884,1668
141.38,42.688,1667
-70.903,-16.355,1667
-98.622,19.023,1666
-121.508,40.492,1666
-17.316,64.416,1665
-95.2,18.57,1664
-90.601,14.381,1664
128.223,27.881,1664
110.442,-7.542,1663
130.299,32.761,1663
-98.622,19.023,1663
140.839,42.544,1663
130.299,32.761,1663
129.144,-6.976,1663
-91.186,14.583,1663
130.862,31.934,1662
131.249,33.086,1662
-70.903,-16.355,1662
138.523,36.406,1661
138.523,36.406,1661
-19.083,63.633,1660
-78.598,-0.171,1660
138.523,36.406,1660
129.144,-6.976,1660
123.505,-8.272,1660
147.12,-5.358,1660
177.98,-19.12,1660
-70.568,-35.223,1660
129.144,-6.976,1659
-17.316,64.416,1659
138.523,36.406,1659
127.33,0.8,1659
136.771,36.155,1659
140.049,39.099,1659
130.862,31.934,1659
-89.294,13.734,1658
136.771,36.155,1658
138.523,36.406,1658
110.442,-7.542,1658
138.523,36.406,1657
-71.93,-39.42,1657
138.523,36.406,1656
138.523,36.406,1655
-90.601,14.381,1655
-16.647,64.653,1655
174.07,-39.3,1655
14.426,40.821,1654
15.004,37.734,1654
127.33,0.8,1653
-25.67,37.78,1652
138.523,36.406,1652
139.759,32.458,1652
161.36,56.653,1652
121.94,19.523,1652
138.523,36.406,1651
-90.601,14.381,1651
15.004,37.734,1651
14.962,38.404,1651
42.229,38.654,1650
25.396,36.404,1650
156.014,50.686,1650
158.196,52.449,1650
-104.3,9.83,1650
-155.608,19.475,1650
-155.87,19.692,1650
-155.287,19.421,1650
-152.742,60.485,1650
-152.251,61.299,1650
-153.09,60.032,1650
-153.43,59.363,1650
9.17,4.203,1650
151.23,-5.2,1650
159.82,-9.13,1650
121.708,-8.32,1650
-71.377,-36.863,1650
-130,45.95,1650
138.523,36.406,1649
131.104,32.884,1649
139.376,36.799,1649
55.708,-21.244,1649
138.523,36.406,1648
127.33,0.8,1648
138.523,36.406,1648
-71.93,-39.42,1647
138.523,36.406,1647
15.004,37.734,1646
-17.83,28.57,1646
127.4,0.32,1646
125.5,3.67,1646
138.523,36.406,1645
120.993,14.002,1645
-71.93,-39.42,1645
138.523,36.406,1644
-72.496,-41.105,1644
-78.442,-1.467,1644
145.037,-4.08,1643
145.964,-4.649,1643
139.526,34.094,1643
15.004,37.734,1643
130.657,31.593,1642
-98.622,19.023,1642
-71.93,-39.42,1642
120.993,14.002,1641
112.308,-7.93,1641
140.44,38.144,1641
-77.37,1.22,1641
-60.652,-63.001,1641
124.892,6.113,1640
140.677,42.063,1640
-71.729,-38.692,1640
-72.496,-41.105,1640
-63.23,17.63,1640
-61.18,13.33,1640
-78.442,-1.467,1640
-155.608,19.475,1640
55.708,-21.244,1640
-72.646,-42.833,1640
140.839,42.544,1638
-25.78,37.87,1638
-17.316,64.416,1638
114.056,-8.119,1638
-71.93,-39.42,1638
-20.266,63.416,1637
131.104,32.884,1637
139.394,34.724,1637
14.426,40.821,1637
130.862,31.934,1637
-19.666,63.983,1636
129.881,-4.523,1635
127.33,0.8,1635
120.993,14.002,1635
-61.165,14.809,1635
15.004,37.734,1634
120.993,14.002,1634
139.394,34.724,1634
129.881,-4.523,1632
12.7,37.1,1632
-17.316,64.416,1632
-71.93,-39.42,1632
14.426,40.821,1631
131.104,32.884,1631
41.63,11.28,1631
14.962,38.404,1631
-25.32,37.77,1630
-177.92,-29.27,1630
140.44,38.144,1630
-90.88,14.473,1629
-17.316,64.416,1629
130.862,31.934,1628
-78.341,-2.005,1628
140.839,42.544,1626
14.962,38.404,1626
-19.083,63.633,1625
139.376,36.799,1625
-113.206,-17.436,1625
-71.93,-39.42,1625
140.44,38.144,1623
-90.88,14.473,1623
-90.601,14.381,1623
139.394,34.724,1623
-75.324,4.892,1623
-103.62,19.514,1622
140.44,38.144,1622
-17.316,64.416,1622
131.104,32.884,1620
130.862,31.934,1620
-90.88,14.473,1620
-113.42,-18.53,1620
140.44,38.144,1620
-17.316,64.416,1619
140.303,40.656,1618
14.962,38.404,1618
-90.88,14.473,1617
-71.93,-39.42,1617
145.037,-4.08,1616
-77.37,1.22,1616
123.685,13.257,1616
129.881,-4.523,1615
130.862,31.934,1615
15.004,37.734,1614
-90.88,14.473,1614
131.104,32.884,1613
130.862,31.934,1613
-97.27,19.03,1613
-86.845,12.602,1613
139.394,34.724,1612
-19.083,63.633,1612
131.104,32.884,1612
-19.633,63.633,1612
-71.93,-39.42,1612
-103.62,19.514,1611
131.104,32.884,1611
15.004,37.734,1610
-172.525,-13.612,1610
-155.287,19.421,1610
-122.18,46.2,1610
-17.316,64.416,1610
-71.93,-39.42,1610
138.523,36.406,1609
129.881,-4.523,1609
127.33,0.8,1608
120.993,14.002,1608
15.004,37.734,1607
-103.62,19.514,1606
139.766,33.137,1606
138.523,36.406,1605
139.766,33.137,1605
127.33,0.8,1605
-86.54,12.422,1605
140.303,40.656,1604
-71.93,-39.42,1604
-17.316,64.416,1603
15.004,37.734,1603
139.394,34.724,1600
140.303,40.656,1600
140.303,40.656,1600
-70.85,-16.608,1600
138.523,36.406,1600
156.014,50.686,1600
144.013,43.384,1600
-104.3,9.83,1600
159.65,56.7,1600
55.708,-21.244,1600
129.714,29.638,1600
-61.664,16.044,1600
-72.618,-41.33,1600
-71.93,-39.42,1600
