lat,lng,vlat,vlng,mag,atan2
-76,-116,17.005,2.499,17.18764166,1.424883956
-76,-112,16.807,3.349,17.13741667,1.374110279
-76,-108,16.552,4.184,17.07262604,1.323203736
-76,-104,16.241,4.998,16.99264797,1.272254129
-76,-100,15.875,5.787,16.89689303,1.221231484
-76,-96,15.457,6.549,16.78714538,1.170034486
-76,-92,14.989,7.278,16.66251497,1.118770484
-76,-88,14.472,7.972,16.52245648,1.067295521
-76,-84,13.91,8.627,16.36805514,1.015655211
-76,-80,13.304,9.241,16.19853379,0.963701616
-76,-76,12.659,9.809,16.01457967,0.911571398
-76,-72,11.976,10.329,15.81495549,0.859104347
-76,-68,11.261,10.799,15.60219606,0.806337985
-76,-64,10.515,11.217,15.3748598,0.753106797
-76,-60,9.742,11.579,15.13207867,0.699451231
-76,-56,8.947,11.886,14.87702272,0.645248771
-76,-52,8.133,12.134,14.60752015,0.590489877
-76,-48,7.305,12.324,14.32633941,0.535068501
-76,-44,6.465,12.453,14.0311594,0.478851563
-76,-40,5.619,12.521,13.72401552,0.421827318
-76,-36,4.77,12.529,13.40629483,0.36377316
-76,-32,3.923,12.476,13.07824549,0.304654689
-76,-28,3.081,12.362,12.74015718,0.244255253
-76,-24,2.249,12.187,12.39277895,0.182487827
-76,-20,1.431,11.953,12.03835412,0.119151806
-76,-16,0.631,11.661,11.67805986,0.054059275
-76,-12,-0.147,11.313,11.31395501,-0.01299317
-76,-8,-0.9,10.909,10.94606235,-0.082314272
-76,-4,-1.624,10.452,10.57741367,-0.154144396
-76,-360,-2.315,9.944,10.20991484,-0.228729589
-76,-356,-2.97,9.387,9.845642132,-0.306429406
-76,-352,-3.586,8.785,9.488710186,-0.387551684
-76,-348,-4.159,8.14,9.140945301,-0.47235623
-76,-344,-4.688,7.455,8.806495841,-0.561355688
-76,-340,-5.168,6.734,8.488520484,-0.654575114
-76,-336,-5.599,5.981,8.192750576,-0.752422211
-76,-332,-5.978,5.198,7.921848774,-0.855077587
-76,-328,-6.303,4.389,7.680568338,-0.962534279
-76,-324,-6.572,3.56,7.474274814,-1.074353966
-76,-320,-6.785,2.713,7.307297312,-1.190417011
-76,-316,-6.939,1.853,7.182153577,-1.30984415
-76,-312,-7.035,0.984,7.103483723,-1.43182586
-76,-308,-7.073,0.11,7.073855314,-1.555245481
-76,-304,-7.05,-0.765,7.091383856,-1.678884061
-76,-300,-6.969,-1.636,7.158453534,-1.801375064
-76,-296,-6.829,-2.499,7.271880225,-1.921599872
-76,-292,-6.631,-3.349,7.428725463,-2.038477386
-76,-288,-6.375,-4.184,7.62538399,-2.151597222
-76,-284,-6.064,-4.998,7.858250441,-2.260125199
-76,-280,-5.699,-5.787,8.122066855,-2.363855841
-76,-276,-5.281,-6.549,8.412987698,-2.462971948
-76,-272,-4.813,-7.278,8.725494427,-2.557309041
-76,-268,-4.296,-7.972,9.055848939,-2.647322209
-76,-264,-3.733,-8.627,9.400022234,-2.733208676
-76,-260,-3.128,-9.241,9.756047612,-2.81520695
-76,-256,-2.482,-9.809,10.11814237,-2.893761512
-76,-252,-1.8,-10.329,10.48466695,-2.969058656
-76,-248,-1.084,-10.799,10.85326942,-3.04154811
-76,-244,-0.338,-11.217,11.22209129,-3.111468935
-76,-240,0.434,-11.579,11.58713066,3.104128543
-76,-236,1.229,-11.886,11.94936973,3.038559842
-76,-232,2.043,-12.134,12.30478789,2.974787265
-76,-228,2.872,-12.324,12.65422301,2.912637768
-76,-224,3.711,-12.453,12.99418062,2.851971287
-76,-220,4.558,-12.522,13.32575882,2.792501084
-76,-216,5.406,-12.529,13.64553689,2.734247085
-76,-212,6.254,-12.476,13.9557548,2.676919601
-76,-208,7.095,-12.362,14.2533529,2.620558173
-76,-204,7.927,-12.187,14.53823573,2.564903123
-76,-200,8.745,-11.953,14.81044341,2.509961826
-76,-196,9.545,-11.661,15.06937112,2.455648366
-76,-192,10.324,-11.313,15.3156438,2.401871437
-76,-188,11.076,-10.909,15.54619108,2.348598548
-76,-184,11.8,-10.452,15.76338492,2.295689607
-76,-180,12.491,-9.944,15.96584533,2.243150522
-72,-180,13.756,-9.944,16.97382314,2.196716519
-72,-176,14.398,-9.387,17.18773321,2.148552065
-72,-172,15.001,-8.785,17.38407967,2.100580869
-72,-168,15.563,-8.14,17.56321636,2.052701979
-72,-164,16.081,-7.455,17.7249989,2.004894521
-72,-160,16.552,-6.734,17.8694001,1.9571845
-72,-156,16.975,-5.981,17.9978606,1.909555749
-72,-152,17.346,-5.198,18.1080899,1.861946331
-72,-148,17.665,-4.389,18.20207532,1.814322607
-72,-144,17.928,-3.56,18.27804103,1.766818497
-72,-140,18.137,-2.713,18.3387878,1.719279134
-72,-136,18.288,-1.853,18.3816363,1.671774977
-72,-132,18.383,-0.984,18.4093168,1.624273007
-72,-128,18.419,-0.11,18.41932846,1.57676835
-72,-124,18.397,0.765,18.41289858,1.529237403
-72,-120,18.317,1.636,18.38991531,1.481716762
-72,-116,18.18,2.499,18.35095096,1.434193653
-72,-112,17.986,3.349,18.29513588,1.386704156
-72,-108,17.736,4.184,18.22283052,1.339127494
-72,-104,17.431,4.998,18.13338813,1.291557367
-72,-100,17.073,5.787,18.02711008,1.243993716
-72,-96,16.663,6.549,17.90376971,1.196316035
-72,-92,16.204,7.278,17.76341465,1.148650852
-72,-88,15.697,7.972,17.60535694,1.10087435
-72,-84,15.146,8.627,17.43061803,1.053037816
-72,-80,14.553,9.241,17.23908031,1.005045887
-72,-76,13.92,9.809,17.02888373,0.956943313
-72,-72,13.251,10.329,16.80110836,0.908688229
-72,-68,12.549,10.799,16.55583891,0.860211161
-72,-64,11.818,11.217,16.29374767,0.811482977
-72,-60,11.061,11.579,16.01308721,0.762522296
-72,-56,10.282,11.886,15.71612293,0.713167492
-72,-52,9.484,12.134,15.40065622,0.663423656
-72,-48,8.672,12.324,15.06932513,0.613183229
-72,-44,7.849,12.453,14.72019056,0.562394241
-72,-40,7.019,12.521,14.35415626,0.5109284
-72,-36,6.187,12.529,13.97336073,0.458686856
-72,-32,5.357,12.476,13.57748228,0.40557842
-72,-28,4.532,12.362,13.1665511,0.351392502
-72,-24,3.717,12.187,12.74123456,0.296034987
-72,-20,2.915,11.953,12.30330988,0.239202711
-72,-16,2.131,11.661,11.85411667,0.180751389
-72,-12,1.368,11.313,11.39541105,0.120338558
-72,-8,0.63,10.909,10.92717626,0.057686408
-72,-4,-0.08,10.452,10.45230616,-0.007653888
-72,-360,-0.757,9.944,9.972772182,-0.07597976
-72,-356,-1.399,9.387,9.490678058,-0.14794693
-72,-352,-2.003,8.785,9.010451376,-0.224170209
-72,-348,-2.565,8.14,8.53456648,-0.305261406
-72,-344,-3.083,7.455,8.067336239,-0.392130816
-72,-340,-3.554,6.734,7.61430706,-0.485615641
-72,-336,-3.976,5.981,7.181986981,-0.58668961
-72,-332,-4.347,5.198,6.776106035,-0.696476649
-72,-328,-4.666,4.389,6.405847095,-0.81597946
-72,-324,-4.93,3.56,6.080994984,-0.94538535
-72,-320,-5.138,2.713,5.810285105,-1.084979743
-72,-316,-5.29,1.853,5.605150221,-1.233868921
-72,-312,-5.384,0.984,5.473181159,-1.390027675
-72,-308,-5.42,0.11,5.421116121,-1.55050391
-72,-304,-5.398,-0.765,5.451938096,-1.711577976
-72,-300,-5.319,-1.636,5.564913027,-1.869189565
-72,-296,-5.181,-2.499,5.752196276,-2.020215831
-72,-292,-4.987,-3.349,6.007159895,-2.162169341
-72,-288,-4.737,-4.184,6.320207671,-2.29428514
-72,-284,-4.432,-4.998,6.680017066,-2.416143778
-72,-280,-4.074,-5.787,7.077206017,-2.528192713
-72,-276,-3.664,-6.549,7.504285242,-2.631504293
-72,-272,-3.205,-7.278,7.952440443,-2.726777315
-72,-268,-2.699,-7.972,8.416494817,-2.815145534
-72,-264,-2.147,-8.627,8.890148368,-2.897677965
-72,-260,-1.554,-9.241,9.370752211,-2.974987837
-72,-256,-0.921,-9.809,9.852143016,-3.04797376
-72,-252,-0.252,-10.329,10.33207361,-3.117200165
-72,-248,0.449,-10.799,10.80833021,3.100038664
-72,-244,1.181,-11.217,11.2790004,3.036692511
-72,-240,1.938,-11.579,11.74006325,2.975757817
-72,-236,2.717,-11.886,12.1925832,2.916865494
-72,-232,3.515,-12.134,12.63286116,2.859628693
-72,-228,4.327,-12.324,13.06154298,2.803935065
-72,-224,5.15,-12.453,13.47589363,2.749455849
-72,-220,5.979,-12.522,13.87619995,2.696123102
-72,-216,6.811,-12.529,14.26062979,2.64366183
-72,-212,7.642,-12.476,14.63047299,2.592006411
-72,-208,8.467,-12.362,14.98362883,2.541058311
-72,-204,9.282,-12.187,15.31921973,2.490689011
-72,-200,10.084,-11.953,15.63845469,2.440803918
-72,-196,10.868,-11.661,15.94027431,2.391379041
-72,-192,11.631,-11.313,16.22541617,2.342335545
-72,-188,12.369,-10.909,16.49237527,2.293556375
-72,-184,13.078,-10.452,16.7415169,2.245052185
-72,-180,13.756,-9.944,16.97382314,2.196716519
-68,-180,14.953,-9.944,17.95759853,2.157656021
-68,-176,15.579,-9.387,18.18848564,2.113082763
-68,-172,16.167,-8.785,18.39967701,2.068551184
-68,-168,16.715,-8.14,18.59168699,2.023980041
-68,-164,17.22,-7.455,18.76447241,1.979361866
-68,-160,17.68,-6.734,18.91901572,1.934714129
-68,-156,18.091,-5.981,19.05404529,1.890090618
-68,-152,18.453,-5.198,19.17113489,1.845370194
-68,-148,18.764,-4.389,19.27047008,1.800570674
-68,-144,19.021,-3.56,19.35128009,1.755817309
-68,-140,19.224,-2.713,19.41449317,1.710996134
-68,-136,19.372,-1.853,19.46042119,1.666159708
-68,-132,19.464,-0.984,19.48885712,1.621308194
-68,-128,19.499,-0.11,19.49931027,1.576437582
-68,-124,19.478,0.765,19.49301693,1.531541423
-68,-120,19.4,1.636,19.46885965,1.486665486
-68,-116,19.266,2.499,19.42739707,1.441806149
-68,-112,19.077,3.349,19.36873073,1.397015393
-68,-108,18.833,4.184,19.29216797,1.352183603
-68,-104,18.536,4.998,19.1980025,1.307422428
-68,-100,18.187,5.787,19.08550073,1.262732198
-68,-96,17.787,6.549,18.95433381,1.218009172
-68,-92,17.34,7.278,18.80544825,1.173403667
-68,-88,16.846,7.972,18.63707327,1.128794722
-68,-84,16.308,8.627,18.44928164,1.084215513
-68,-80,15.73,9.241,18.2436011,1.03963643
-68,-76,15.113,9.809,18.01719318,0.995093548
-68,-72,14.461,10.329,17.77100903,0.950559924
-68,-68,13.777,10.799,17.50497444,0.905985376
-68,-64,13.064,11.217,17.21886132,0.861319661
-68,-60,12.326,11.579,16.91163851,0.816636691
-68,-56,11.566,11.886,16.5846119,0.771754118
-68,-52,10.789,12.134,16.23688631,0.726790665
-68,-48,9.997,12.324,15.86886842,0.6815218
-68,-44,9.195,12.453,15.47983314,0.636020338
-68,-40,8.386,12.521,15.06985192,0.590137504
-68,-36,7.575,12.529,14.64091753,0.543793038
-68,-32,6.765,12.476,14.19210347,0.496866774
-68,-28,5.961,12.362,13.7241599,0.449309338
-68,-24,5.166,12.187,13.23671126,0.400933748
-68,-20,4.385,11.953,12.73194541,0.351609484
-68,-16,3.62,11.661,12.2099681,0.301003849
-68,-12,2.876,11.313,11.67284648,0.248947226
-68,-8,2.157,10.909,11.12020369,0.195208692
-68,-4,1.465,10.452,10.55417117,0.139257336
-68,-360,0.805,9.944,9.976530509,0.08077719
-68,-356,0.179,9.387,9.388706514,0.019066614
-68,-352,-0.41,8.785,8.79456224,-0.04663662
-68,-348,-0.958,8.14,8.196179842,-0.117151511
-68,-344,-1.463,7.455,7.597196457,-0.193781553
-68,-340,-1.922,6.734,7.002916535,-0.278025052
-68,-336,-2.334,5.981,6.420273904,-0.372060681
-68,-332,-2.696,5.198,5.855563167,-0.478464734
-68,-328,-3.006,4.389,5.319713996,-0.600515637
-68,-324,-3.263,3.56,4.829158208,-0.741896386
-68,-320,-3.466,2.713,4.401536663,-0.906664595
-68,-316,-3.614,1.853,4.061355069,-1.097018022
-68,-312,-3.706,0.984,3.834408951,-1.311269095
-68,-308,-3.742,0.11,3.743616433,-1.541408745
-68,-304,-3.72,-0.765,3.797844784,-1.773613987
-68,-300,-3.643,-1.636,3.993487824,-1.992885273
-68,-296,-3.509,-2.499,4.307909238,-2.189642608
-68,-292,-3.319,-3.349,4.715035737,-2.36069356
-68,-288,-3.075,-4.184,5.192444607,-2.507798108
-68,-284,-2.778,-4.998,5.718154248,-2.634290317
-68,-280,-2.429,-5.787,6.27609831,-2.744190894
-68,-276,-2.03,-6.549,6.856405837,-2.841013452
-68,-272,-1.582,-7.278,7.447953276,-2.927554788
-68,-268,-1.088,-7.972,8.045901317,-3.005952988
-68,-264,-0.551,-8.627,8.64457807,-3.077810041
-68,-260,0.028,-9.241,9.24104242,3.138562688
-68,-256,0.645,-9.809,9.830183416,3.075931243
-68,-252,1.297,-10.329,10.41011287,3.016677662
-68,-248,1.981,-10.799,10.97919678,2.960166866
-68,-244,2.694,-11.217,11.53597525,2.905885833
-68,-240,3.432,-11.579,12.07691455,2.853443114
-68,-236,4.191,-11.886,12.6032328,2.802603726
-68,-232,4.969,-12.134,13.11201422,2.75291458
-68,-228,5.761,-12.324,13.60404708,2.704312703
-68,-224,6.563,-12.453,14.07658261,2.656562178
-68,-220,7.372,-12.522,14.53089357,2.609505704
-68,-216,8.183,-12.529,14.96453574,2.563023907
-68,-212,8.993,-12.476,15.37935711,2.517027148
-68,-208,9.797,-12.362,15.77340334,2.471435928
-68,-204,10.592,-12.187,16.14662296,2.426101024
-68,-200,11.373,-11.953,16.49907082,2.381054325
-68,-196,12.138,-11.661,16.83181407,2.336154314
-68,-192,12.882,-11.313,17.14438372,2.291437054
-68,-188,13.601,-10.909,17.43540886,2.246800245
-68,-184,14.293,-10.452,17.70689563,2.202200158
-68,-180,14.953,-9.944,17.95759853,2.157656021
-64,-180,-18.402,32.675,37.50052305,-0.512908041
-64,-176,-20.477,33.454,39.22343235,-0.54926488
-64,-172,-22.597,34.071,40.88346182,-0.585621446
-64,-168,17.786,-8.14,19.56019928,2.000004776
-64,-164,18.275,-7.455,19.73708818,1.958123881
-64,-160,18.721,-6.734,19.89529082,1.916088964
-64,-156,19.12,-5.981,20.03364073,1.873967058
-64,-152,19.471,-5.198,20.15289173,1.831673605
-64,-148,19.772,-4.389,20.25327887,1.789234989
-64,-144,20.021,-3.56,20.33504465,1.746770382
-64,-140,20.218,-2.713,20.39921305,1.704186872
-64,-136,20.361,-1.853,20.44514441,1.661553635
-64,-132,20.45,-0.984,20.47366005,1.618876603
-64,-128,20.485,-0.11,20.48529534,1.576166058
-64,-124,20.464,0.765,20.4782939,1.533431005
-64,-120,20.389,1.636,20.45453048,1.490728523
-64,-116,20.259,2.499,20.41254717,1.448063731
-64,-112,20.075,3.349,20.35243047,1.405494175
-64,-108,19.839,4.184,20.27539832,1.362944479
-64,-104,19.551,4.998,20.17973253,1.32051736
-64,-100,19.212,5.787,20.06465332,1.278222486
-64,-96,18.825,6.549,19.9316338,1.236003861
-64,-92,18.391,7.278,19.77873012,1.193970304
-64,-88,17.912,7.972,19.60593094,1.15205412
-64,-84,17.391,8.627,19.41319165,1.110304735
-64,-80,16.831,9.241,19.20100628,1.068685539
-64,-76,16.233,9.809,18.96646435,1.02724822
-64,-72,15.601,10.329,18.71040999,0.985980739
-64,-68,14.938,10.799,18.43264075,0.944851933
-64,-64,14.247,11.217,18.13279068,0.903832805
-64,-60,13.531,11.579,17.80902024,0.862980087
-64,-56,12.795,11.886,17.46393487,0.822211474
-64,-52,12.041,12.134,17.09443292,0.781551233
-64,-48,11.273,12.324,16.70214073,0.74088802
-64,-44,10.495,12.453,16.28564503,0.700280977
-64,-40,9.712,12.521,15.84608422,0.659720338
-64,-36,8.925,12.529,15.38283023,0.6189648
-64,-32,8.14,12.476,14.89664982,0.578097513
-64,-28,7.361,12.362,14.38761151,0.537070008
-64,-24,6.59,12.187,13.8546407,0.495706122
-64,-20,5.833,11.953,13.30030443,0.453997281
-64,-16,5.092,11.661,12.72428328,0.411712935
-64,-12,4.37,11.313,12.12769018,0.368624232
-64,-8,3.673,10.909,11.51074324,0.324772523
-64,-4,3.003,10.452,10.87484772,0.27977749
-64,-360,2.362,9.944,10.22067415,0.233208359
-64,-356,1.756,9.387,9.549832721,0.184929836
-64,-352,1.185,8.785,8.864561467,0.134079728
-64,-348,0.654,8.14,8.16623022,0.080171769
-64,-344,0.165,7.455,7.456825732,0.022129184
-64,-340,-0.281,6.734,6.73986031,-0.041704347
-64,-336,-0.68,5.981,6.019531626,-0.113207253
-64,-332,-1.031,5.198,5.299260798,-0.195804206
-64,-328,-1.332,4.389,4.586670361,-0.294651872
-64,-324,-1.581,3.56,3.895274188,-0.417937602
-64,-320,-1.778,2.713,3.243709759,-0.580136156
-64,-316,-1.921,1.853,2.66905414,-0.803414232
-64,-312,-2.01,0.984,2.237935656,-1.115541806
-64,-308,-2.045,0.11,2.047956298,-1.517058383
-64,-304,-2.024,-0.765,2.163746982,-1.93216341
-64,-300,-1.949,-1.636,2.54462119,-2.269107095
-64,-296,-1.819,-2.499,3.090916045,-2.512392
-64,-292,-1.635,-3.349,3.726798358,-2.68742514
-64,-288,-1.399,-4.184,4.411695479,-2.818910267
-64,-284,-1.111,-4.998,5.119992676,-2.922860154
-64,-280,-0.772,-5.787,5.838266267,-3.008973209
-64,-276,-0.385,-6.549,6.560306853,-3.082872635
-64,-272,0.049,-7.278,7.278164947,3.134860136
-64,-268,0.528,-7.972,7.989466065,3.075457433
-64,-264,1.048,-8.627,8.690421912,3.020705903
-64,-260,1.609,-9.241,9.380029957,2.969205473
-64,-256,2.207,-9.809,10.05421951,2.920280637
-64,-252,2.839,-10.329,10.71205685,2.873359209
-64,-248,3.502,-10.799,11.35263868,2.828003705
-64,-244,4.193,-11.217,11.97507152,2.783867773
-64,-240,4.909,-11.579,12.57662602,2.740605629
-64,-236,5.645,-11.886,13.15838216,2.698202667
-64,-232,6.399,-12.134,13.71791373,2.656296489
-64,-228,7.167,-12.324,14.25646748,2.614851154
-64,-224,7.945,-12.453,14.77160228,2.573700392
-64,-220,8.728,-12.522,15.2636322,2.532874029
-64,-216,9.515,-12.529,15.73248442,2.492078472
-64,-212,10.3,-12.476,16.17839844,2.451444551
-64,-208,11.079,-12.362,16.60009895,2.410873093
-64,-204,11.85,-12.187,16.99839607,2.370213624
-64,-200,12.607,-11.953,17.37269864,2.329572117
-64,-196,13.348,-11.661,17.72422142,2.28884081
-64,-192,14.07,-11.313,18.05405409,2.248002619
-64,-188,0.172,9.867,9.868499025,0.017430078
-64,-184,-16.38,31.737,35.71472482,-0.476457788
-64,-180,-18.402,32.675,37.50052305,-0.512908041
-60,-180,-22.948,32.675,39.92826479,-0.612275043
-60,-176,-24.948,33.454,41.73215571,-0.640769399
-60,-172,-26.99,34.071,43.46599983,-0.669947849
-60,-168,-29.064,34.521,45.12666104,-0.699785815
-60,-164,-31.161,34.803,46.71463079,-0.730242229
-60,-160,-33.269,34.915,48.22741529,-0.76126229
-60,-156,-35.379,34.858,49.66642533,-0.79281577
-60,-152,-8.544,14.716,17.01648001,-0.526027074
-60,-148,20.683,-4.389,21.14355245,1.779897782
-60,-144,20.923,-3.56,21.22370206,1.739330017
-60,-140,21.113,-2.713,21.28659527,1.698595023
-60,-136,21.251,-1.853,21.33163402,1.657772239
-60,-132,21.337,-0.984,21.35967755,1.616880748
-60,-128,21.37,-0.11,21.37028311,1.575943684
-60,-124,21.35,0.765,21.36370111,1.534980268
-60,-120,21.278,1.636,21.34080083,1.494060374
-60,-116,21.153,2.499,21.30010352,1.453202117
-60,-112,20.976,3.349,21.24166606,1.412473905
-60,-108,20.748,4.184,21.16566465,1.371807054
-60,-104,20.47,4.998,21.07132896,1.331319576
-60,-100,20.144,5.787,20.95877155,1.291048267
-60,-96,19.771,6.549,20.82743004,1.250928495
-60,-92,19.353,7.278,20.676264,1.211091649
-60,-88,18.892,7.972,20.50513224,1.171488499
-60,-84,18.39,8.627,20.31298179,1.132161669
-60,-80,17.849,9.241,20.09932541,1.093063889
-60,-76,17.273,9.809,19.86386191,1.054328995
-60,-72,16.664,10.329,19.60553843,1.015916778
-60,-68,16.025,10.799,19.32405304,0.977813356
-60,-64,15.36,11.217,19.01974471,0.940040214
-60,-60,14.67,11.579,18.6890915,0.902615216
-60,-56,8.41,8.693,12.09530277,0.768852869
-60,-52,7.869,9.195,12.10244546,0.707846556
-60,-48,7.624,9.972,12.552536,0.652742401
-60,-44,6.702,10.063,12.0905241,0.587543814
-60,-40,6.083,10.425,12.06994258,0.528199686
-60,-36,5.443,10.736,12.03694085,0.469220652
-60,-32,4.786,10.994,11.99057263,0.410586236
-60,-28,72.76,16.772,74.66804928,1.34424241
-60,-24,-4.519,12.574,13.36139353,-0.345017584
-60,-20,-5.273,12.374,13.4506656,-0.402831987
-60,-16,6.538,11.661,13.36878323,0.510999995
-60,-12,5.843,11.313,12.73281658,0.47674883
-60,-8,5.171,10.909,12.07251101,0.44264214
-60,-4,4.525,10.452,11.3894657,0.408569469
-60,-360,3.909,9.944,10.68472821,0.37454517
-60,-356,3.324,9.387,9.958149678,0.340328693
-60,-352,2.774,8.785,9.21256213,0.30585708
-60,-348,2.263,8.14,8.448714044,0.271162265
-60,-344,1.791,7.455,7.667118494,0.235773267
-60,-340,1.362,6.734,6.870356614,0.199565002
-60,-336,0.977,5.981,6.060271446,0.161920519
-60,-332,0.639,5.198,5.237129462,0.122318193
-60,-328,0.349,4.389,4.402853847,0.079350013
-60,-324,0.109,3.56,3.561668289,0.030608415
-60,-320,-0.081,2.713,2.714208909,-0.029847381
-60,-316,-0.219,1.853,1.865896567,-0.117641009
-60,-312,-0.305,0.984,1.030184935,-0.300568583
-60,-308,-0.338,0.11,0.355449012,-1.25616309
-60,-304,-0.318,-0.765,0.828461828,-2.747637188
-60,-300,-0.245,-1.636,1.654243332,-2.992941833
-60,-296,-0.12,-2.499,2.501879494,-3.093610303
-60,-292,0.057,-3.349,3.349485035,3.124574291
-60,-288,0.284,-4.184,4.193627547,3.073818983
-60,-284,0.562,-4.998,5.029497788,3.029618026
-60,-280,0.888,-5.787,5.854734238,2.9893329
-60,-276,1.261,-6.549,6.669296964,2.951372175
-60,-272,1.679,-7.278,7.469158252,2.914864051
-60,-268,2.141,-7.972,8.254493625,2.879218819
-60,-264,2.643,-8.627,9.022781057,2.844307838
-60,-260,3.183,-9.241,9.773820645,2.809876727
-60,-256,3.759,-9.809,10.50459718,2.775635397
-60,-252,4.368,-10.329,11.21461836,2.741513082
-60,-248,5.007,-10.799,11.90329576,2.707442219
-60,-244,5.673,-11.217,12.56996492,2.673355473
-60,-240,6.362,-11.579,13.2116723,2.639177215
-60,-236,7.072,-11.886,13.83076932,2.604868298
-60,-232,7.798,-12.134,14.42368746,2.570396806
-60,-228,8.538,-12.324,14.99261218,2.535718951
-60,-224,9.287,-12.453,15.53465732,2.500808055
-60,-220,10.043,-12.522,16.05186385,2.465616087
-60,-216,10.8,-12.529,16.54133734,2.430173001
-60,-212,11.556,-12.476,17.00563765,2.394458096
-60,-208,-2.115,54.095,54.13633022,-0.039077979
-60,-204,-5.332,52.279,52.55020519,-0.101639785
-60,-200,-13.913,26.494,29.92496625,-0.483554995
-60,-196,-15.561,28.016,32.04748004,-0.50700455
-60,-192,-17.298,29.401,34.11216213,-0.531807302
-60,-188,-19.113,30.644,36.1159453,-0.55767186
-60,-184,-21,31.737,38.05571138,-0.584548084
-60,-180,-22.948,32.675,39.92826479,-0.612275043
-56,-180,-27.382,32.675,42.63132122,-0.697492354
-56,-176,-29.297,33.454,44.46891414,-0.71924886
-56,-172,-31.252,34.071,46.23332721,-0.742270138
-56,-168,-33.237,34.521,47.920743,-0.766450639
-56,-164,-35.244,34.803,49.53169031,-0.791693853
-56,-160,-37.263,34.915,51.06455125,-0.817917384
-56,-156,-39.283,34.858,52.51889425,-0.845011023
-56,-152,-41.294,34.63,53.89277629,-0.872945786
-56,-148,-43.288,34.234,55.18892733,-0.901664082
-56,-144,-11.765,15.056,19.10754723,-0.663306097
-56,-140,-47.183,32.944,57.54600442,-0.961267621
-56,-136,22.038,-1.853,22.11576481,1.654681056
-56,-132,22.12,-0.984,22.14187562,1.615251648
-56,-128,22.151,-0.11,22.15127312,1.575762202
-56,-124,22.132,0.765,22.14521729,1.536244747
-56,-120,22.063,1.636,22.12357261,1.496780491
-56,-116,21.943,2.499,22.08484209,1.457398921
-56,-112,21.774,3.349,22.03004487,1.418184961
-56,-108,21.556,4.184,21.95830121,1.379081103
-56,-104,21.29,4.998,21.86879293,1.340213617
-56,-100,20.978,5.787,21.76156826,1.301630362
-56,-96,20.621,6.549,21.6359664,1.263282079
-56,-92,20.22,7.278,21.48994379,1.225293285
-56,-88,19.779,7.972,21.32514068,1.187660187
-56,-84,19.298,8.627,21.13854141,1.15040571
-56,-80,18.781,9.241,20.93136503,1.11353711
-56,-76,18.23,9.809,20.70143427,1.077159224
-56,-72,13.875,8.308,16.17215165,1.031278214
-56,-68,9.721,6.943,11.94583986,0.950585766
-56,-64,9.301,7.564,11.98844014,0.888030648
-56,-60,8.846,8.148,12.02670445,0.82644841
-56,-56,8.358,8.693,12.05920449,0.765753749
-56,-52,7.84,9.195,12.08360977,0.706023163
-56,-48,7.295,9.653,12.09948073,0.647154166
-56,-44,6.724,10.063,12.10273296,0.589056754
-56,-40,6.131,10.425,12.09420465,0.531627645
-56,-36,5.518,10.736,12.07104055,0.474762379
-56,-32,4.889,10.994,12.03205539,0.418435296
-56,-28,60.874,15.59,62.83861851,1.320082179
-56,-24,-4.715,12.574,13.42895011,-0.358753239
-56,-20,-5.437,12.374,13.51579983,-0.413994897
-56,-16,-6.146,12.114,13.583899,-0.469507817
-56,-12,-6.839,11.794,13.63342793,-0.525487351
-56,-8,-7.511,11.418,13.66696181,-0.581853643
-56,-4,6.026,10.452,12.06469975,0.522991142
-56,-360,5.436,9.944,11.33283866,0.500276299
-56,-356,4.876,9.387,10.57786108,0.479079788
-56,-352,4.35,8.785,9.802995716,0.459769891
-56,-348,3.86,8.14,9.008840103,0.442796609
-56,-344,3.409,7.455,8.197457289,0.428888973
-56,-340,2.998,6.734,7.371211569,0.418857956
-56,-336,2.63,5.981,6.533701937,0.414277125
-56,-332,2.306,5.198,5.686549041,0.417545831
-56,-328,2.029,4.389,4.835303713,0.433028885
-56,-324,1.798,3.56,3.98828334,0.467684367
-56,-320,1.617,2.713,3.158331522,0.537487276
-56,-316,1.485,1.853,2.374622917,0.675595924
-56,-312,1.402,0.984,1.712851424,0.95882682
-56,-308,1.371,0.11,1.375405758,1.490734423
-56,-304,1.39,-0.765,1.586608017,2.073915666
-56,-300,1.459,-1.636,2.192071395,2.41332128
-56,-296,1.579,-2.499,2.956051759,2.578080694
-56,-292,1.748,-3.349,3.77773808,2.660542113
-56,-288,1.966,-4.184,4.622879189,2.702325736
-56,-284,2.232,-4.998,5.473739855,2.72158758
-56,-280,2.544,-5.787,6.321495472,2.727415909
-56,-276,2.902,-6.549,7.163170038,2.724473938
-56,-272,3.302,-7.278,7.992026526,2.715669327
-56,-268,3.743,-7.972,8.806976382,2.702626373
-56,-264,4.224,-8.627,9.605587176,2.686278961
-56,-260,4.741,-9.241,10.38620056,2.667567774
-56,-256,5.293,-9.809,11.14595577,2.646764114
-56,-252,5.876,-10.329,11.88341773,2.624367065
-56,-248,6.487,-10.799,12.59760176,2.600655837
-56,-244,7.125,-11.217,13.28859338,2.575694547
-56,-240,7.785,-11.579,13.95275837,2.549674114
-56,-236,8.464,-11.886,14.59165145,2.522793112
-56,-232,9.159,-12.134,15.20267203,2.495013134
-56,-228,9.867,-12.324,15.78729442,2.466465909
